title,brand,price,list_price,discount_pct,price_currency,stars,reviews_count,breadCrumbs,description
"HP Victus 15.6 Inch Gaming Laptop, 15.6"" FHD IPS 144Hz Laptop Computer, Intel Core i5-13420H, NVIDIA GeForce RTX 4050, 16GB RAM, 512GB SSD, Backlit KB, WiFi 6, Windows 11 Pro - Mica Silver",HP,859.95,,0.0,$,4.7,10,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"Statement:Original Seal is opened for upgrade ONLY. If the computer has modifications, then the manufacturer box is opened for it to be tested and inspected and to install the upgrades to achieve the specifications as advertised.The HP Victus 15 inch Gaming Laptop starts you on a gaming adventure with powerful Intel Core processor and discrete NVIDIA GeForce RTX graphics, all packaged in a sleek gaming laptop. The updated thermal design lets you enjoy the FHD display with 144Hz refresh rate for max power gaming and after-hours streaming. Open up your game with a full gaming keyboard with the OMEN Gaming Hub key and a much bigger touchpad.Brand: HPProcessor Brand: IntelProcessor: Intel Core i5-13420H Processor Core: 8-CoreProcessor Thread: 12 threadsProcessor Speed: 4.6 GHzGraphics: NVIDIA GeForce RTX 4050 Graphics Graphics Type: DedicatedGraphics Brand: NVIDIAOperating System: Windows 11 ProScreen Size: 15.6 inchesScreen Display: 144Hz 1920 x 1080 (Full HD) anti-glare display, IPS panel, Micro-edgeMemory Type (RAM): DDR4Memory: Up to 64GB DDR4 RAMStorage Type: SSDHard Drive: Up to 2TB SSDWireless Connectivity: Wi-Fi 6 (2x2), Bluetooth 5.3 wireless cardColor: Mica SilverLong Battery Life: Up to 10 hours video playback batteryBacklit keyboard with integrated numeric pad: Keep going comfortably even in darker environments.A truly powerful audio experienceWith HP Dual Speakers, HP Audio Boost, and custom tuning by the experts at B&O, you can experience rich, authentic audio. Let the sound move you.HP Wide Vision HD Camera: The 88-degree, wide-angle field of view lets you video chat with the entire family or group of friends in crystal clear detail.Enlarged touchpad: More room on your touchpad makes controlling your PC effortless and intuitive.HP Fast Charge: Go from 0 to 50% charge in approximately 30 minutes.Ports & Slots:1 x USB 3.0 Type-C2 x USB 3.0 Type-A1 x HDMI 2.11 x Headphone/microphone combo1 x RJ-451 x Multi-format SD media card reader1 x AC smart pin for power adapterDimensions (W x H x L): 10.04 x 14.09 x 0.93 InchesWeight: 5.06 pounds"
"Lenovo 2026 Ideapad 1i 15 Inch Touchscreen Laptop Computer, 15.6"" FHD IPS Touch Screen Laptop, Intel Core i5-1335U (10-Cores, >i7-1255U), Windows 11 Pro 40GB RAM 1TB SSD, 10-Key Number Pad, wYGYTE",Lenovo,959.0,,0.0,$,4.4,11,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"Empower your productivity with the Lenovo Ideapad 1i laptop pc, a smart learning notebook powered by the 13th Generation Intel Core i5 processor. This Lenovo 15.6"" touchscreen laptop offers top-tier performance in a sleek, stylish design. The clear, eye-friendly touchscreen and modern color make the Lenovo laptop an excellent value for the price. Elevate your everyday tasks with the Lenovo 15 inch laptops OS Windows 11 Pro 64-bit – designed for business, school, and work, with AI-powered tools to enhance productivity and streamline your workflow CPU Intel Core i5 (up to 4.6GHz Turbo, 10 cores, 12 threads) - excels at fast multitasking and heavy workloads Memory & Storage 40 GB DDR4 RAM - easy multitasking, effortless browsing and streaming 1 TB PCIe SSD - fast boot times and generous storage capacity Display & Graphics 15.6” FHD (1920 x 1080) IPS Touchscreen, 300 nits brightness, anti-glare with slim bezel design Intel Iris Xe Graphics - crisp, stunning visuals for professional work and streaming Ports & Slots Wi-Fi 6 + Bluetooth (Gigabit speed) 1x USB-A 3.2 1x USB-A 2.0 1x USB-C 3.2(data transfer) 1x SD Card Reader, 1x HDMI Features 720p Webcam + dual digital microphone array - look and sound your best Tuned Stereo Speakers by MaxxAudio Pro - an exciting audio and cinematic experience Premium Accessory Suite: Docking Station Premium Design 3.56 lbs, ultra-thin and lightweight Abyss Blue color - Sleek, modern design that complements any workspace"
"Thunderobot Radiant 16 i9 5070Ti 2.5K 300Hz Gaming Laptop, NVIDIA GeForce RTX 5070 Ti, Core i9-13900HX, 16"" QHD+ 300Hz Display, 32GB DDR5, 1TB SSD, RGB Backlit KB, Wi-Fi 6, Win 11 Home, Black",Thunderobot,1799.0,2399.0,25.01,$,3.9,44,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,
"LG gram Pro 17-inch Lightweight Laptop Computer, Intel Evo Edition Powered by Intel Core Ultra7 255H Processor, Windows 11 Home, 32GB RAM, 2TB SSD - Obsidian Black",LG,1891.25,2549.99,25.83,$,4.1,28,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"LG gram Pro 17-inch Lightweight Laptop Computer, Intel Evo Edition powered by Intel Core Ultra7 255H Processor, Windows 11 Home, 32GB RAM, 2TB SSD - Obsidian Black ¹Intel, the Intel logo, and Intel Core are trademarks of the Intel Corporation or its subsidiaries.²gram chat Cloud is available on 2025 LG gram models at no cost for the first year after user registration. After one year, users may subscribe to gram chat Cloud as a paid service.³Passed 7 different MIL-STD 810H Tests for durability conducted by an independent laboratory that conforms to U.S. military standards (August 2024-October 2024). Compliant with the following methods for MIL-STD-810H: Method 500.6 Low Pressure (Altitude) (Procedure I – Storage and Procedure II - Operation); Method 501.7 High Temperature (Procedure I – Storage and Procedure II - Operation); Method 502.7 Low Temperature (Procedure I – Storage and Procedure II - Operation); Method 514.8 – Vibration (Procedure I). Device may not perform as tested in all conditions. Test performed in a controlled environment. Do not attempt.⁴Video playback time testing conducted by LG using Full HD video playback (1080p resolution), wireless turned off, 150 nits brightness, earphones and default options. Actual battery usage time and performance may vary depending on various factors, including network connectivity and application use. (January 2025)⁵LG gram Link app installation required. Visit Support on LG.com to download.⁶Dolby, Dolby Atmos and the double-D symbol are registered trademarks of Dolby Laboratories."
"Lenovo ThinkPad E16 Business Laptop, 16"" WUXGA Display, AMD Ryzen 5 7530U (Beat i7-1165G7), 24GB RAM, 1TB PCIe SSD, Webcam, HDMI, RJ-45, Fingerprint Reader, Wi-Fi 6, Windows 11 Pro, Black",Lenovo,899.0,,0.0,$,4.2,98,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,
"Alienware 16 Aurora Gaming Laptop, AC16250 16"" WQXGA Display• 120Hz• Intel 10-Core 7 240H• 32GB DDR5 RAM• 1TB SSD• NVIDIA GeForce RTX 5060 8GB• Backlit KB• Wi-Fi 7• Win 11 Pro, Seibosfy",Dell,1597.0,,0.0,$,5.0,1,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"Product DescriptionStatement:Original Seal is opened for upgrade ONLY. If the computer has modifications, then the manufacturer box is opened for it to be tested and inspected and to install the upgrades to achieve the specifications as advertised.Brand: DellSeries: Dell Alienware 16 Aurora LaptopOperating System: Windows 11 ProProcessor: Intel Core 7 240HProcessor Core: 10-CoreProcessor Speed (up to): 5.2 GHzProcessor Brand: IntelGraphics: INVIDIA GeForce RTX 5060Screen Size: 16 inchesTouch Screen: NODisplay Type: LEDScreen Type: WVAScreen Resolution: 2560 x 1600Refresh Rate: 120HzMemory(Up to): Up to 32GB DDR5System Memory RAM Speed: 5600 megahertzNumber Of Memory Slots: 2Storage Type: SSDStorage(Up to): Up to 4TB PCIe NVMe Solid State DriveWireless Connectivity: Wi-Fi 7 and Bluetooth wireless cardBattery: 6-Cell BatteryBattery Chemistry: Lithium-ionBacklit Keyboard: YesColor: BlueProduct Height: 0.89 inchesProduct Width: 10.45 inchesProduct Depth: 14.05 inchesProduct Weight: 5.49 poundsPorts & Slots:1. Display Connector(s): 1 x HDMI 2.1, Display connection via USB port2. USB Ports: 2 x USB-A 3.2, 2 x USB-C3. RJ-45 Ethernet *1, Global headset jack *1"
"Dell Latitude 7450 Laptop - 14.0"" FHD+ 400 nits Display - Intel Core Ultra 7-165U vPro - 512GB SSD - 32GB - Windows 11 Pro",Dell,1299.0,,0.0,$,5.0,2,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"Dell 14"" Latitude 7450 Laptop - Dell 3 years onsite Warranty - FREE Laplink PCmover Professional license"
"HP Essential 17t Business Laptop, 17.3"" HD+ Touchscreen Display, Intel Core i7-1355U (> R5 7430U) High-Performance Tier Processor, 64GB RAM, 2TB SSD, HDMI, Fingerprint Reader, Wi-Fi 6, Windows 11 Home",HP,1139.0,,0.0,$,4.5,249,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,
GIGABYTE - Gaming A16 Gaming Laptop - 165Hz 1920x1200 WUXGA - NVIDIA GeForce RTX 5060 - AMD Ryzen 7 260-1TB SSD with 16GB DDR5 RAM - Windows 11 Home AD Gaming A16 3VHK3US894SH,GIGABYTE,1349.99,,0.0,$,4.7,19,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"GAME IT ALL. The GIGABYTE GAMING A16 redefines gaming with a perfect synergy of AI-powered performance and ergonomic design. Featuring an AMD Ryzen™ 7 260 Processor and up to a NVIDIA® GeForce RTX™ 5060 GPU, the GAMING A16 is ideal for casual gamers, students, and professionals exploring generative AI. Equipped with GiMATE - an intelligent AI agent - this laptop, personalizes your computing experience by adapting system operations to your unique needs. With a focus on user comfort, the GIGABYTE GAMING A16 introduces the premium GIGABYTE Golden Curve Keyboard and a versatile 180-degree hinge design, accommodating various usage scenarios from gaming to productivity. Perceive every game winning moment on a panoramic 165Hz display with slim bezels and a 16:10 aspect ratio while Dolby Atmos® creates an immersive audio experience."
"acer Nitro V 15 Gaming Laptop | 15.6"" FHD IPS 165Hz Display | Intel Core i9-13900H | NVIDIA GeForce RTX 5060 | 32GB DDR5 RAM | 1TB SSD | Thunderbolt 4 | Wi-Fi 6E | Backlit KB | ANV15-52-90QH",acer,1199.99,1399.99,14.29,$,,0,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,
"ASUS ROG Strix G16 Gaming Laptop, 16” FHD+ 165Hz/3ms, AMD Ryzen 9 8940HX, GeForce RTX 5070 8GB GDDR7, 64GB DDR5-5600, 1TB PCIe Gen 4 SSD, Wi-Fi 6E, Win11 Pro,RGB Backlit KB,w/Lifetime Office",ASUS,2339.99,,0.0,$,,0,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"The computer is professionally upgraded and customized. The manufacturer box will be opened by our professional engineers for customizing and testing. Factory defects and blemishes are significantly reduced by our in-depth inspection and testing. We offer a 12-month warranty, please feel free to contact us if you need any support from our team.Processor ModelAMD Ryzen 9 8940HX# of Cores16Total Threads32Max. Boost Clock Up to 5.3GHzBase Clock2.4 GHzGraphicsGeForce RTX 5070Display16"" FHD+ (1920x1200) 165Hz DisplayInterface2x USB Type A2x USB Type C1x HDMI 1x RJ451 x Headphone/Microphone comboConnectivityWiFi 6E and BluetoothOperating SystemWindows 11 ProOthersDimensions: 13.94 x 10.39 x 0.89 inWeight (approximate): 5.51 lbs"
"Lenovo IdeaPad Laptop 2025 Business Computer, 15.6"" FHD Touchscreen, 40GB RAM, 1.5TB Storage (1TB SSD +500GB Ext), 10-Core Intel Core i5, Long Battery, HubxcelAccessory Win 11 Pro Lifetime Office 2024",Lenovo,899.0,,0.0,$,4.6,73,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"The 2025 Lenovo IdeaPad 1i raises the bar on every laptop with a super-efficient 12th Generation Intel processor in a thin and compact 17.9 mm chassis that makes multitasking a breeze while boosting energy efficiency with up-to-11 hours of battery life and rapid charge.Processor: Intel Core i5-1235U (Up to 4.4 GHz Max Boost Clock, 12 MB L3 Cache, 10 cores, 12 threads)Graphics: Intel Iris Xe GraphicsDisplay: 15.6-inch diagonal, FHD (1920 x 1080) IPS 300nits Anti-glare, TouchOperating system: Windows 11 ProSoftware: Free Lifetime Microsoft OfficeMemory: 40 GB DDR4-3200 MT/s RAMStorage: 1 TB NVMe M.2 SSD + 500 GB External DriveOptical Drive: NoConnectivity: Wi-Fi 6 and Bluetooth 5.2 comboAudio: Stereo speakers, 1.5W x2, Dolby AudioKeyboard: Full-size, English keyboard with numeric keypadWebcam: HD 720p with Privacy ShutterPorts:1x HDMI 1.4b1x HDMI 1.4b1x Headphone / microphone combo jack (3.5mm)1x Headphone / microphone combo jack (3.5mm)1x Card reader1x Card reader1x USB 2.01x USB 2.01x USB-A 3.2 Gen 11x USB-A 3.2 Gen 11x USB-C 3.2 Gen 1 (support data transfer only)1x USB-C 3.2 Gen 1 (support data transfer only)1x Power connector1x Power connectorBattery: 3-cell, 42 Wh Li-ion battery, Up to 9 hoursColor: Abyss BlueDimensions (W x D x H): 14.18 x 9.29 x 0.70 inchesWeight: 3.59 lbsHubxcelAccessory: Includes wireless earbuds, USB extension cord, HDMI cable, mouse pad, wireless mouse, and 500GB external drive."
"ASUS ROG Strix G16 (2025) Gaming Laptop, 16” ROG Nebula Display 16:10 2.5K 240Hz/3ms, NVIDIA® GeForce RTX™ 5070 Ti GPU, Intel® Core™ Ultra 9 275HX Processor, 32GB DDR5, 1TB SSD, Wi-Fi 7, Win11 Home",ASUS,2499.0,,0.0,$,4.4,528,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"Unlock a next-level gaming experience with the ROG Strix G16. Featuring an ROG Nebula 240Hz/3ms WQXGA display, the ROG Strix delivers stunning visuals. Powered by an Intel® Core™ Ultra 9 275HX Processor and NVIDIA GeForce® RTX™ 5070 Ti Laptop GPU, enjoy seamless gaming and creative performance. With 32GB LPDDR5 RAM and a 1TB PCIe 4.0 SSD, multitasking becomes seamless, complemented by expansive storage. Combined with ROG Intelligent Cooling, demanding tasks are handled effortlessly, keeping gamers stay at the top of their game. The esports-ready keyboard, Dolby Atmos audio, and customizable RGB Aura Light Bar elevate every moment. Plus, enjoy easy upgrades and 3 months of PC Game Pass for the ultimate gaming experience."
"LG Gram 17 Touchscreen Lightweight Laptop for Business/Students, Intel Ultra 7 258V, 17 inch QHD+ Touchscreen, 32 GB LPDDR5X, 2 TB SSD, Copilot+, Wi-Fi 7, Backlit Keyboard, Windows 11 Pro, Accessories",LG,1699.99,1896.99,10.38,$,4.6,3,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"GeneralBrand: LGModel Number: 17Z90TL-H.AUB6U3Product Name: LG gram 17 inch Touch Screen Laptop - Copilot+ PCColor: Obsidian BlackYear of Release: 2025  DisplayScreen Size: 17 inchScreen Resolution: 2560 x 1600Touch Screen: YesDisplay Surface: Anti-glareBrightness: 320 nitsRefresh Rate: 60HzColor Gamut (Standard RGB): 99 percent   ProcessorProcessor Model: Intel Ultra 7 Series 2 258VTotal Cores: 8Total Threads: 8Cache Ram: 12 MB Intel Smart CacheMax Turbo Frequency : 4.8 GHzNeural Processing Unit (NPU): Yes  GraphicsGraphics: Intel Arc  Memory & StorageMemory (RAM): 32GB LPDDR5X 8533MHzStorage: Up to 8 TB SSD  ConnectivityWi-Fi 7 & Bluetooth  Ports2 x USB-C 4(Thunderbolt 4)2 x USB-A 3.21 x HDMI 2.11 x MIC  FeatureWindows AI: Copilot+ PCBacklit KeyboardLarge 77WH Battery: up to 23.5 hours of video playbackFront-Facing CameraAudio Technology: HD Audio with Dolby AtmosSpeaker Type: StereoSecurity Features: Cable lock slotCable Lock Slot: Kensington Security Slot (K-Slot)  Dimensions0.74 inches x 14.91 inches x 10.19 inches3.22 poundsStatement: Original Seal is opened for upgrade ONLY. If the computer has modifications, then the manufacturer box is opened for it to be tested and inspected and to install the upgrades to achieve the specifications as advertised."
"NIMO 15.6"" FHD Light-Gaming-Laptop, 8 Cores AMD Ryzen 7 Pro 6850U 32GB LPDDR5 RAM 1TB SSD (Beat i7-1360P Up to 4.7GHz) GPU AMD Radeon 680M IPS Computer with 100W Type-C Backlit Keyboard Fingerprint",NIMO,849.99,,0.0,$,,0,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,
"ASUS TUF Gaming A16 Laptop | 16"" WUXGA 165Hz 100% sRGB | AMD 8-core Ryzen 7 7735HS | 32GB DDR5 2TB SSD | Radeon RX7700S 8GB (>RTX4060) | Backlit Type-C USB4 Win11Pro w/DLCA Accessory",ASUS,1349.0,,0.0,$,5.0,7,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"KEY SPECIFICATIONS:  PC Type: Gaming Laptop Computer PC Series: Asus TUF Gaming A16 Processor: AMD 8-core Ryzen 7 7735HS Memory: 32GB DDR5 Storage: 2TB SSD Graphics: AMD Radeon RX 7700S 8GB Display: 16"" WUXGA (1920x1200) IPS Anti-glare 165Hz (100% sRGB, 7ms, FreeSync Premium, MUX Switch) Keyboard: Backlit Audio: Dolby Atmos, AI Noise Cancelation, Hi-Res Certification Operating system: Windows 11 Pro Ports & Slots: 2 x USB-A 3.2, 1 x Type-C 3.2, 1 x Type-C USB4, 1 x HDMI 2.1 FRL, 1 x RJ45 Ethernet Port Battery: 4-cell 90Wh Additional Information:  Dimensions: 9.92"" x 13.98"" x 1.06"" Approximate Weight: 4.87 pounds"
"Dell Alienware 16 Aurora Gaming Laptop, Intel 7-240H, 32 GB DDR5 RAM, 1 TB PCIe SSD, 16"" WQXGA (2560x1600) 120Hz Display, Nvidia G-Force RTX 5060, Backlit Keyboard, W11 Home, Blue",Dell,1599.99,,0.0,$,5.0,4,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"Alienware 16 Aurora delivers an immersive gaming-first experience in a sleek, focused design. Step into the future of gaming and creation with NVIDIA GeForce RTX 50 Series Laptop GPUs, powered by NVIDIA Blackwell and AI. Streamlined design offers advanced thermal support without the need for a rear thermal shelf."
"ASUS Vivobook 14 Laptop, Copilot+ PC, 14” WUXGA 60Hz Display, AMD Ryzen AI 7 350 with XDNA NPU, AMD Radeon Graphics, 16GB RAM, 512GB SSD, Platinum Gold, M1407KA-PS74",ASUS,813.78,,0.0,$,4.3,213,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"Powered by the latest AI-enabled processors, the Vivobook 14 brings you next-level AI experiences, with enhanced security, speed, and personalization. Tackle any task with ease with up to 12 hours of battery life. Work with stunning visuals on a 14-inch WUXGA (16:10) display. The ultimate everyday laptop at just 0.7” thin and 3.22 lb light."
"HP 2025 Flagship 15.6"" FHD Touchscreen Laptop, 10-Core Intel i7 Processor, 32GB RAM, 1.5TB Storage (1TB SSD + 500GB Ext), Iris Xe Graphic WiFi, HubxcelAccessory, Win 11 Pro w/Lifetime Microsoft Office",HP,899.0,,0.0,$,4.3,60,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"Power to do what matters most. The HP 15.6 inch Laptop PC combines the reliable processing power of an Intel i7 processor, ample storage, and powerful graphics, giving you the power and capacity to do more.Processor: Intel Core i7-1255U (Up to 4.7 GHz Max Boost Clock, 12 MB L3 Cache, 10 cores, 12 threads)Graphics: Intel Iris Xe GraphicsDisplay: 15.6-inch diagonal, FHD (1920 x 1080), touch, IPS, micro-edge, BrightViewOperating system: Windows 11 ProSoftware: Free Lifetime Microsoft OfficeMemory: 32 GB DDR4-3200 MT/s RAMStorage: 1.5TB Storage (1 TB PCIe NVMe M.2 SSD + 500 GB External Drive)Optical Drive: NoConnectivity: Wi-Fi 6E and Bluetooth 5.3 comboAudio: HD Audio with stereo speakersKeyboard: Full-size, natural silver keyboard with numeric keypadWebcam: HP True Vision HD camera with privacy shutter and mic mute keyPorts:1x USB Type-C 5Gbps signaling rate (supports data transfer only)1x USB Type-C 5Gbps signaling rate (supports data transfer only)2x USB Type-A 5Gbps signaling rate2x USB Type-A 5Gbps signaling rate1x HDMI 1.4b1x HDMI 1.4b1x Headphone/microphone combo1x Headphone/microphone combo1x AC smart pin1x AC smart pinBattery: 3-cell, 41 Wh Li-ion battery, Up to 9 hoursColor: Natural SilverDimensions (W x D x H): 14.17 x 9.29 x 0.73 inchesWeight: 3.52 lbsAccessory: HubxcelAccessory (Rechargeable wireless earbuds, USB extension cord, HDMI cable, mouse pad, wireless mouse, and 500GB external hard drive.)"
